RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,ICESArea,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,Cal_Distance,Cal_DoorSpread,Cal_WingSpread,BeamWidth,DSflag,WSflag,DistanceFlag,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,DateofCalculation
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,34F287,87,1990,9,13,815,-9,30,D,52.6666,2.3166,-9,-9,34F2,-9,46,V,34F287,1,1,R,-9,-9,8,3518,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,4,-9,-9,17.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3518,-9,-9,8,-9,-9,O,-9,-9,0.028144,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,34F402,2,1990,8,21,1658,-9,30,D,52.6666,4.3833,-9,-9,34F4,-9,21,V,34F402,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,9,-9,-9,18.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,34F286,86,1990,9,13,610,-9,30,D,52.7333,2.7166,-9,-9,34F2,-9,42,V,34F286,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,4,-9,-9,17.2,17.3,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,34F384,84,1990,9,12,1704,-9,30,D,52.7333,3.5333,-9,-9,34F3,-9,23,V,34F384,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,17.4,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,34F403,3,1990,8,21,1848,-9,30,D,52.8000,4.2666,-9,-9,34F4,-9,24,V,34F403,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,34F447,47,1990,8,30,709,-9,30,D,52.8833,4.0500,-9,-9,34F4,-9,28,V,34F447,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,225,2,-9,-9,18.2,18.3,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,34F385,85,1990,9,12,1845,-9,30,D,52.9000,3.3333,-9,-9,34F3,-9,28,V,34F385,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,17.4,17.3,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,35F448,48,1990,9,3,1545,-9,30,D,53.0500,4.5333,-9,-9,35F4,-9,25,V,35F448,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,4,-9,-9,19,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,35F388,88,1990,9,18,613,-9,30,D,53.0833,3.5000,-9,-9,35F3,-9,31,V,35F388,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,9,-9,-9,16.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,35F446,46,1990,8,30,526,-9,30,D,53.1000,4.0833,-9,-9,35F4,-9,29,V,35F446,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,225,2,-9,-9,18.1,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,35F449,49,1990,9,3,1602,-9,30,D,53.1833,4.7333,-9,-9,35F4,-9,18,V,35F449,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,7,-9,-9,18.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,35F389,89,1990,9,18,735,-9,30,D,53.2000,3.4666,-9,-9,35F3,-9,27,V,35F389,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,9,-9,-9,16.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,35F390,90,1990,9,18,909,-9,30,D,53.3500,3.4333,-9,-9,35F3,-9,32,V,35F390,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,9,-9,-9,16.5,16.7,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,35F450,50,1990,9,3,1840,-9,30,D,53.3833,4.8666,-9,-9,35F4,-9,26,V,35F450,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,7,-9,-9,18.7,18.7,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,35F504,4,1990,8,22,527,-9,30,D,53.4666,5.2666,-9,-9,35F5,-9,18,V,35F504,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,36F391,91,1990,9,18,1115,-9,30,D,53.5666,3.4666,-9,-9,36F3,-9,37,V,36F391,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,9,-9,-9,16.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,36F505,5,1990,8,22,650,-9,30,D,53.5666,5.3166,-9,-9,36F5,-9,22,V,36F505,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,4,-9,-9,18.2,18,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,36F607,7,1990,8,22,1050,-9,30,D,53.5666,6.1333,-9,-9,36F6,-9,19,V,36F607,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,4,-9,-9,17.7,17.7,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,36F495,95,1990,9,18,1820,-9,30,D,53.6333,4.8500,-9,-9,36F4,-9,28,V,36F495,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,248,12,-9,-9,16.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,36F392,92,1990,9,18,1306,-9,30,D,53.6666,3.7833,-9,-9,36F3,-9,38,V,36F392,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,248,9,-9,-9,16,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,SB,-9,36F608,8,1990,8,22,1546,-9,25,D,53.7833,6.8833,-9,-9,36F6,-9,19,V,36F608,1,1,R,-9,-9,8,3334,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,4,-9,-9,17.7,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3334,-9,-9,8,-9,-9,O,-9,-9,0.026672,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,36F652,52,1990,9,4,811,-9,30,D,53.8666,6.2333,-9,-9,36F6,-9,31,V,36F652,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,9,-9,-9,17.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,36F710,10,1990,8,22,1905,-9,30,D,53.8666,7.4666,-9,-9,36F7,-9,23,V,36F710,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,4,-9,-9,18,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,36F651,51,1990,9,4,526,-9,30,D,53.9166,6.6833,-9,-9,36F6,-9,24,V,36F651,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,7,-9,-9,17.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,36F554,54,1990,9,4,1311,-9,30,D,53.9333,5.3333,-9,-9,36F5,-9,37,V,36F554,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,12,-9,-9,17.4,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,36F712,12,1990,8,23,707,-9,30,D,53.9833,7.8333,-9,-9,36F7,-9,33,V,36F712,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,7,-9,-9,17.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,37F813,13,1990,8,23,841,-9,30,D,54.1000,8.0000,-9,-9,37F7,-9,27,V,37F813,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,7,-9,-9,17.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,37F711,11,1990,8,23,528,-9,30,D,54.1166,7.7166,-9,-9,37F7,-9,38,V,37F711,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,7,-9,-9,16.7,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,37F555,55,1990,9,4,1518,-9,30,D,54.1500,5.4666,-9,-9,37F5,-9,39,V,37F555,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,9,-9,-9,16.7,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,37F643,43,1990,8,29,1425,-9,30,D,54.2333,6.5333,-9,-9,37F6,-9,37,V,37F643,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,2,-9,-9,18.4,17.7,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,37F741,41,1990,8,29,1105,-9,30,D,54.2333,7.1500,-9,-9,37F7,-9,36,V,37F741,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,1,-9,-9,19.2,17.6,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,37F545,45,1990,8,29,1733,-9,30,D,54.2500,5.9166,-9,-9,37F5,-9,39,V,37F545,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,1,-9,-9,18.4,17.7,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,37F644,44,1990,8,29,1602,-9,30,D,54.2500,6.2166,-9,-9,37F6,-9,39,V,37F644,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,2,-9,-9,18.7,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,37F642,42,1990,8,29,1252,-9,30,D,54.2500,6.8166,-9,-9,37F6,-9,36,V,37F642,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,1,-9,-9,18.4,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,37F466,66,1990,9,6,833,-9,30,D,54.3000,4.4833,-9,-9,37F4,-9,48,V,37F466,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,248,12,-9,-9,17.2,16.8,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,40F723,23,1990,8,27,526,-9,30,D,55.7333,7.9666,-9,-9,40F7,-9,17,V,40F723,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,1,-9,-9,17.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,40F529,29,1990,8,27,1844,-9,30,D,55.7500,5.3333,-9,-9,40F5,-9,53,V,40F529,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,4,-9,-9,15.6,11.6,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,40F528,28,1990,8,27,1648,-9,30,D,55.7500,5.7333,-9,-9,40F5,-9,50,V,40F528,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,4,-9,-9,15.8,15,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,40F627,27,1990,8,27,1430,-9,30,D,55.7500,6.2333,-9,-9,40F6,-9,45,V,40F627,1,1,R,-9,-9,8,2408,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,4,-9,-9,16.7,16.3,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,2408,-9,-9,8,-9,-9,O,-9,-9,0.019264,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,40F725,25,1990,8,27,855,-9,30,D,55.7500,7.4500,-9,-9,40F7,-9,20,V,40F725,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,1,-9,-9,17.2,17.1,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,40F724,24,1990,8,27,720,-9,30,D,55.7500,7.6833,-9,-9,40F7,-9,19,V,40F724,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,1,-9,-9,17.2,17.3,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,40F626,26,1990,8,27,1133,-9,30,D,55.8166,6.8666,-9,-9,40F6,-9,34,V,40F626,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,4,-9,-9,17,16.3,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,39F730,30,1990,8,28,526,-9,30,D,55.3833,7.9833,-9,-9,39F7,-9,18,V,39F730,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,135,2,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,39F732,32,1990,8,28,814,-9,30,D,55.4000,7.3666,-9,-9,39F7,-9,26,V,39F732,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,135,2,-9,-9,17.2,16.8,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,39F731,31,1990,8,28,654,-9,30,D,55.4000,7.6500,-9,-9,39F7,-9,24,V,39F731,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,135,2,-9,-9,17.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,32F176,76,1990,9,11,1500,-9,15,D,51.6166,1.8666,-9,-9,32F1,-9,38,V,32F176,1,1,R,-9,-9,8,1852,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,2,-9,-9,17.7,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1852,-9,-9,8,-9,-9,O,-9,-9,0.014816,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,32F373,73,1990,9,11,756,-9,30,D,51.6333,3.3166,-9,-9,32F3,-9,16,V,32F373,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,18.4,18.5,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,32F274,74,1990,9,11,951,-9,30,D,51.6500,2.9500,-9,-9,32F2,-9,32,V,32F274,1,1,R,-9,-9,8,3889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,18.4,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3889,-9,-9,8,-9,-9,O,-9,-9,0.031112,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,32F177,77,1990,9,11,1612,-9,10,D,51.7666,1.8333,-9,-9,32F1,-9,35,V,32F177,1,1,R,-9,-9,8,1296,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,4,-9,-9,17.7,17.8,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1296,-9,-9,8,-9,-9,O,-9,-9,0.010368,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,32F372,72,1990,9,11,612,-9,30,D,51.7833,3.5166,-9,-9,32F3,-9,25,V,32F372,1,1,R,-9,-9,8,3519,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,18,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3519,-9,-9,8,-9,-9,O,-9,-9,0.028152,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,32F371,71,1990,9,10,1920,-9,30,D,51.9000,3.7500,-9,-9,32F3,-9,21,V,32F371,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23,9,-9,-9,18,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,32F370,70,1990,9,10,1807,-9,30,D,51.9500,3.9333,-9,-9,32F3,-9,16,V,32F370,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23,9,-9,-9,17.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,33F178,78,1990,9,11,1845,-9,15,D,52.1666,1.8000,-9,-9,33F1,-9,33,V,33F178,1,1,R,-9,-9,8,1852,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,4,-9,-9,17.7,17.7,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1852,-9,-9,8,-9,-9,O,-9,-9,0.014816,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,33F469,69,1990,9,10,1540,-9,30,D,52.1833,4.0500,-9,-9,33F4,-9,23,V,33F469,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,338,9,-9,-9,17.7,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,33F280,80,1990,9,12,828,-9,30,D,52.2333,2.7500,-9,-9,33F2,-9,46,V,33F280,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23,4,-9,-9,17.7,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
HH,BTS,3,NL,64SS,BT8,-9,DB,-9,33F279,79,1990,9,12,611,-9,30,D,52.2500,2.2500,-9,-9,33F2,-9,52,V,33F279,1,1,R,-9,-9,8,3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23,4,-9,-9,17.7,17.7,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3704,-9,-9,8,-9,-9,O,-9,-9,0.029632,20212210
