RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,ICESArea,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,Cal_Distance,Cal_DoorSpread,Cal_WingSpread,BeamWidth,DSflag,WSflag,DistanceFlag,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,DateofCalculation
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,607_06,6,2010,9,20,1226,-9,15,D,53.3518,4.9513,53.362,4.9583,35F4,-9,16,V,607_06,1,1,R,-9,-9,4,1518,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,39,4,-9,-9,-9,-9,-9,248,12,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1518,-9,-9,6,-9,-9,O,-9,-9,0.009108,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,607_07,7,2010,9,20,1328,-9,15,D,53.4330,5.0705,53.4453,5.0895,35F5,-9,25,V,607_07,1,1,R,-9,-9,4,1850,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,42,4,-9,-9,-9,-9,-9,248,12,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1850,-9,-9,6,-9,-9,O,-9,-9,0.0111,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,607_08,8,2010,9,20,1446,-9,15,D,53.4901,5.3043,53.495,5.3298,35F5,-9,19,V,607_08,1,1,R,-9,-9,4,1759,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,73,4,-9,-9,-9,-9,-9,248,12,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1759,-9,-9,6,-9,-9,O,-9,-9,0.010554,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,607_09,9,2010,9,20,1611,-9,15,D,53.5301,5.6496,53.5341,5.6698,36F5,-9,19,V,607_09,1,1,R,-9,-9,4,1814,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,76,4,-9,-9,-9,-9,-9,248,9,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1814,-9,-9,6,-9,-9,O,-9,-9,0.010884,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,607_10,10,2010,9,20,1729,-9,15,D,53.5973,5.9156,53.6016,5.9396,36F5,-9,24,V,607_10,1,1,R,-9,-9,4,1709,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,77,4,-9,-9,-9,-9,-9,270,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1709,-9,-9,6,-9,-9,O,-9,-9,0.010254,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,607_11,11,2010,9,20,1821,-9,15,N,53.6260,6.0886,53.6285,6.1176,36F6,-9,22,V,607_11,1,1,R,-9,-9,4,1887,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,81,4,-9,-9,-9,-9,-9,270,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1887,-9,-9,6,-9,-9,O,-9,-9,0.011322,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,608_33,33,2010,9,23,934,-9,15,D,53.7791,6.8555,53.7796,6.8271,36F6,-9,17,V,608_33,1,1,R,-9,-9,4,1846,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,273,4,-9,-9,-9,-9,-9,180,4,-9,-9,15.3,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1846,-9,-9,6,-9,-9,O,-9,-9,0.011076,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,608_29,29,2010,9,23,519,-9,15,D,53.8730,7.5611,53.8663,7.5353,36F7,-9,20,V,608_29,1,1,R,-9,-9,4,1909,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,247,4,-9,-9,-9,-9,-9,180,4,-9,-9,15.1,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1909,-9,-9,6,-9,-9,O,-9,-9,0.011454,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,605_35,35,2010,9,23,1243,-9,15,D,53.8818,6.4633,53.882,6.4351,36F6,-9,26,V,605_35,1,1,R,-9,-9,4,1852,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,4,-9,-9,-9,-9,-9,225,4,-9,-9,15.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1852,-9,-9,6,-9,-9,O,-9,-9,0.011112,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,605_34,34,2010,9,23,1133,-9,15,D,53.9131,6.6590,53.9168,6.6295,36F6,-9,26,V,605_34,1,1,R,-9,-9,4,1879,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,281,4,-9,-9,-9,-9,-9,225,4,-9,-9,15.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1879,-9,-9,6,-9,-9,O,-9,-9,0.011274,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,605_28,28,2010,9,22,1650,-9,15,D,53.9425,6.8808,53.9366,6.854,36F6,-9,25,V,605_28,1,1,R,-9,-9,4,1833,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,248,4,-9,-9,-9,-9,-9,180,1,-9,-9,15.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1833,-9,-9,6,-9,-9,O,-9,-9,0.010998,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,605_27,27,2010,9,22,1527,-9,15,D,53.9733,7.0931,53.9786,7.067,36F7,-9,26,V,605_27,1,1,R,-9,-9,4,1689,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,289,4,-9,-9,-9,-9,-9,135,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1689,-9,-9,6,-9,-9,O,-9,-9,0.010134,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,602_23,23,2010,9,22,826,-9,15,D,54.1291,7.7808,54.139,7.7445,37F7,-9,40,V,602_23,1,1,R,-9,-9,4,1724,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,310,4,-9,-9,-9,-9,-9,135,4,-9,-9,15.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1724,-9,-9,6,-9,-9,O,-9,-9,0.010344,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,602_24,24,2010,9,22,927,-9,15,D,54.1873,7.6443,54.201,7.6285,37F7,-9,39,V,602_24,1,1,R,-9,-9,4,1759,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,325,4,-9,-9,-9,-9,-9,135,4,-9,-9,16.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1759,-9,-9,6,-9,-9,O,-9,-9,0.010554,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,602_25,25,2010,9,22,1106,-9,15,D,54.2586,7.3443,54.267,7.3205,37F7,-9,40,V,602_25,1,1,R,-9,-9,4,1842,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,301,4,-9,-9,-9,-9,-9,135,4,-9,-9,15.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1842,-9,-9,6,-9,-9,O,-9,-9,0.011052,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,602_26,26,2010,9,22,1226,-9,15,D,54.3171,7.0895,54.3236,7.0646,37F7,-9,39,V,602_26,1,1,R,-9,-9,4,1703,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,293,4,-9,-9,-9,-9,-9,135,4,-9,-9,16.1,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1703,-9,-9,6,-9,-9,O,-9,-9,0.010218,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,603_22,22,2010,9,22,538,-9,15,D,54.3366,8.1048,54.3201,8.105,37F8,-9,14,V,603_22,1,1,R,-9,-9,4,1764,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,181,4,-9,-9,-9,-9,-9,180,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1764,-9,-9,6,-9,-9,O,-9,-9,0.010584,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,603_12,12,2010,9,21,615,-9,15,D,54.6303,8.0333,54.6446,8.0256,38F8,-9,10,V,603_12,1,1,R,-9,-9,4,1781,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,343,4,-9,-9,-9,-9,-9,338,9,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1781,-9,-9,6,-9,-9,O,-9,-9,0.010686,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,603_13,13,2010,9,21,811,-9,15,D,54.8198,8.0145,54.8368,8.0106,38F8,-9,13,V,603_13,1,1,R,-9,-9,4,1966,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,352,4,-9,-9,-9,-9,-9,338,9,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1966,-9,-9,6,-9,-9,O,-9,-9,0.011796,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,603_14,14,2010,9,21,930,-9,15,D,54.9593,8.0513,54.975,8.057,38F8,-9,14,V,603_14,1,1,R,-9,-9,4,1816,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10,4,-9,-9,-9,-9,-9,338,9,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1816,-9,-9,6,-9,-9,O,-9,-9,0.010896,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,603_15,15,2010,9,21,1046,-9,15,D,55.0883,8.0865,55.1055,8.0863,39F8,-9,17,V,603_15,1,1,R,-9,-9,4,1913,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,359,4,-9,-9,-9,-9,-9,338,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1913,-9,-9,6,-9,-9,O,-9,-9,0.011478,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,601_16,16,2010,9,21,1224,-9,15,D,55.3675,8.0803,55.3721,8.0526,39F8,-9,17,V,601_16,1,1,R,-9,-9,4,1824,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,287,4,-9,-9,-9,-9,-9,338,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1824,-9,-9,6,-9,-9,O,-9,-9,0.010944,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,601_18,18,2010,9,21,1523,-9,15,D,55.3855,7.4921,55.386,7.4643,39F7,-9,25,V,601_18,1,1,R,-9,-9,4,1737,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,273,4,-9,-9,-9,-9,-9,338,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1737,-9,-9,6,-9,-9,O,-9,-9,0.010422,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,601_03,603,2010,9,21,1346,-9,15,D,55.3888,7.8670,55.3931,7.8406,39F7,-9,20,V,601_03,1,1,R,-9,-9,4,1848,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,287,4,-9,-9,-9,-9,-9,338,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1848,-9,-9,6,-9,-9,O,-9,-9,0.011088,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,601_20,20,2010,9,21,1655,-9,15,D,55.3900,7.2196,55.3921,7.1901,39F7,-9,27,V,601_20,1,1,R,-9,-9,4,1796,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,277,4,-9,-9,-9,-9,-9,338,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1796,-9,-9,6,-9,-9,O,-9,-9,0.010776,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,601_19,19,2010,9,21,1610,-9,15,D,55.3908,7.3566,55.3915,7.3276,39F7,-9,25,V,601_19,1,1,R,-9,-9,4,1740,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,272,4,-9,-9,-9,-9,-9,338,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1740,-9,-9,6,-9,-9,O,-9,-9,0.01044,20212210
HH,SNS,3,NL,64JA,BT6,-9,-9,-9,601_21,21,2010,9,21,1814,-9,15,N,55.3923,6.9413,55.393,6.9128,39F6,-9,29,V,601_21,1,1,R,-9,-9,4,1692,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,273,4,-9,-9,-9,-9,-9,270,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1692,-9,-9,6,-9,-9,O,-9,-9,0.010152,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,640_41,41,2010,9,27,1752,-9,14,N,52.2045,4.1571,52.201,4.1821,33F4,-9,22,V,640_41,1,1,R,-9,-9,4,1744,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,103,4,-9,-9,-9,-9,-9,23,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1744,-9,-9,6,-9,-9,O,-9,-9,0.010464,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,640_42,42,2010,9,27,1838,-9,14,N,52.2150,4.2660,52.223,4.2871,33F4,-9,18,V,640_42,1,1,R,-9,-9,4,1704,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,59,4,-9,-9,-9,-9,-9,23,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1704,-9,-9,6,-9,-9,O,-9,-9,0.010224,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,640_40,40,2010,9,27,1704,-9,14,D,52.2645,4.0713,52.2583,4.0938,33F4,-9,22,V,640_40,1,1,R,-9,-9,4,1688,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,125,4,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1688,-9,-9,6,-9,-9,O,-9,-9,0.010128,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,640_39,39,2010,9,27,1533,-9,14,D,52.3096,3.9598,52.3013,3.9811,33F3,-9,25,V,640_39,1,1,R,-9,-9,4,1736,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,119,4,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1736,-9,-9,6,-9,-9,O,-9,-9,0.010416,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,630_37,37,2010,9,27,1224,-9,14,D,52.4811,3.8881,52.4788,3.8631,33F3,-9,28,V,630_37,1,1,R,-9,-9,4,1726,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,263,4,-9,-9,-9,-9,-9,293,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1726,-9,-9,6,-9,-9,O,-9,-9,0.010356,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,630_38,38,2010,9,27,1329,-9,14,D,52.4926,3.6926,52.4906,3.6668,33F3,-9,28,V,630_38,1,1,R,-9,-9,4,1793,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,260,4,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1793,-9,-9,6,-9,-9,O,-9,-9,0.010758,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,630_36,36,2010,9,27,1127,-9,14,D,52.5260,4.0416,52.5168,4.0226,34F4,-9,21,V,630_36,1,1,R,-9,-9,4,1641,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,231,4,-9,-9,-9,-9,-9,293,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1641,-9,-9,6,-9,-9,O,-9,-9,0.009846,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_50,50,2010,9,28,1704,-9,15,D,52.8323,4.3900,52.82,4.4055,34F4,-9,23,V,660_50,1,1,R,-9,-9,4,1733,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,143,4,-9,-9,-9,-9,-9,45,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1733,-9,-9,6,-9,-9,O,-9,-9,0.010398,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_49,49,2010,9,28,1559,-9,15,D,52.9296,4.3473,52.9196,4.3656,34F4,-9,25,V,660_49,1,1,R,-9,-9,4,1675,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,123,4,-9,-9,-9,-9,-9,45,4,-9,-9,15.7,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1675,-9,-9,6,-9,-9,O,-9,-9,0.01005,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_48,48,2010,9,28,1444,-9,14,D,52.9868,4.1421,52.9706,4.1415,34F4,-9,24,V,660_48,1,1,R,-9,-9,4,1803,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,179,4,-9,-9,-9,-9,-9,45,4,-9,-9,15.7,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1803,-9,-9,6,-9,-9,O,-9,-9,0.010818,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_47,47,2010,9,28,1324,-9,15,D,53.1286,4.0040,53.1125,4.0018,35F4,-9,28,V,660_47,1,1,R,-9,-9,4,1788,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,4,-9,-9,-9,-9,-9,45,4,-9,-9,15.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1788,-9,-9,6,-9,-9,O,-9,-9,0.010728,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_46,46,2010,9,28,1112,-9,15,D,53.4113,3.8056,53.4011,3.8265,35F3,-9,28,V,606_46,1,1,R,-9,-9,4,1801,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,128,4,-9,-9,-9,-9,-9,45,4,-9,-9,14.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1801,-9,-9,6,-9,-9,O,-9,-9,0.010806,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_45,45,2010,9,28,1008,-9,15,D,53.5046,3.8031,53.496,3.8261,36F3,-9,31,V,606_45,1,1,R,-9,-9,4,1827,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,124,4,-9,-9,-9,-9,-9,45,7,-9,-9,14.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1827,-9,-9,6,-9,-9,O,-9,-9,0.010962,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_44,44,2010,9,28,832,-9,14,D,53.6988,3.7021,53.6858,3.718,36F3,-9,38,V,606_44,1,1,R,-9,-9,4,1804,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,142,4,-9,-9,-9,-9,-9,45,7,-9,-9,15,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1804,-9,-9,6,-9,-9,O,-9,-9,0.010824,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_43,43,2010,9,28,720,-9,14,D,53.8110,3.5900,53.8113,3.6168,36F3,-9,35,V,606_43,1,1,R,-9,-9,4,1775,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,91,4,-9,-9,-9,-9,-9,45,7,-9,-9,14.5,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1775,-9,-9,6,-9,-9,O,-9,-9,0.01065,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,630_02,2,2011,9,15,835,-9,15,D,52.5498,4.3096,52.5466,4.2848,34F4,-9,21,V,630_02,1,1,R,-9,-9,4,1719,74,-9,-9,-9,-9,-9,-9,-9,-9,-9,259,4,-9,-9,-9,-9,-9,315,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,240,-9,-9,-9,-9,1719,-9,-9,6,-9,-9,O,-9,-9,0.010314,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,630_03,3,2011,9,15,932,-9,15,D,52.5673,4.1738,52.5648,4.1475,34F4,-9,24,V,630_03,1,1,R,-9,-9,4,1794,84,-9,-9,-9,-9,-9,-9,-9,-9,-9,276,4,-9,-9,-9,-9,-9,315,4,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,360,-9,-9,-9,-9,1794,-9,-9,6,-9,-9,O,-9,-9,0.010764,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_37,37,2011,9,29,752,-9,15,D,52.7706,4.4831,52.7556,4.491,34F4,-9,23,V,660_37,1,1,R,-9,-9,4,1751,81,-9,-9,-9,-9,-9,-9,-9,-9,-9,166,4,-9,-9,-9,-9,-9,135,2,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1751,-9,-9,6,-9,-9,O,-9,-9,0.010506,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_36,36,2011,9,29,704,-9,15,D,52.8311,4.3955,52.8153,4.398,34F4,-9,23,V,660_36,1,1,R,-9,-9,4,1748,81,-9,-9,-9,-9,-9,-9,-9,-9,-9,173,4,-9,-9,-9,-9,-9,135,2,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,660,-9,-9,-9,-9,1748,-9,-9,6,-9,-9,O,-9,-9,0.010488,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_35,35,2011,9,29,605,-9,15,D,52.9358,4.3640,52.9201,4.366,34F4,-9,28,V,660_35,1,1,R,-9,-9,4,1737,98,-9,-9,-9,-9,-9,-9,-9,-9,-9,175,4,-9,-9,-9,-9,-9,135,2,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,600,-9,-9,-9,-9,1737,-9,-9,6,-9,-9,O,-9,-9,0.010422,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_20,20,2011,9,26,1120,-9,15,D,53.1341,4.7241,53.1478,4.7363,35F4,-9,13,V,607_20,1,1,R,-9,-9,4,1716,46,-9,-9,-9,-9,-9,-9,-9,-9,-9,23,4,-9,-9,-9,-9,-9,225,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,360,-9,-9,-9,-9,1716,-9,-9,6,-9,-9,O,-9,-9,0.010296,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_21,21,2011,9,26,1241,-9,15,D,53.2693,4.8146,53.282,4.8366,35F4,-9,15,V,607_21,1,1,R,-9,-9,4,1759,53,-9,-9,-9,-9,-9,-9,-9,-9,-9,51,4,-9,-9,-9,-9,-9,225,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,360,-9,-9,-9,-9,1759,-9,-9,6,-9,-9,O,-9,-9,0.010554,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_22,22,2011,9,26,1342,-9,15,D,53.3509,4.9525,53.3627,4.9672,35F4,-9,16,V,607_22,1,1,R,-9,-9,4,1777,56,-9,-9,-9,-9,-9,-9,-9,-9,-9,35,4,-9,-9,-9,-9,-9,225,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,420,-9,-9,-9,-9,1777,-9,-9,6,-9,-9,O,-9,-9,0.010662,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_34,34,2011,9,28,1751,-9,15,D,53.4125,3.8118,53.4051,3.836,35F3,-9,28,V,606_34,1,1,R,-9,-9,4,1784,98,-9,-9,-9,-9,-9,-9,-9,-9,-9,121,4,-9,-9,-9,-9,-9,135,2,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,600,-9,-9,-9,-9,1784,-9,-9,6,-9,-9,O,-9,-9,0.010704,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_23,23,2011,9,26,1439,-9,15,D,53.4303,5.0656,53.4421,5.083,35F5,-9,25,V,607_23,1,1,R,-9,-9,4,1736,-9,88,-9,-9,-9,-9,-9,-9,-9,-9,40,4,-9,-9,-9,-9,-9,225,7,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,480,-9,-9,-9,-9,1736,-9,-9,6,-9,-9,O,-9,-9,0.010416,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_19,19,2011,9,20,1333,-9,15,D,53.4941,5.3351,53.4873,5.3121,35F5,-9,20,V,607_19,1,1,R,-9,-9,4,1710,70,-9,-9,-9,-9,-9,-9,-9,-9,-9,242,4,-9,-9,-9,-9,-9,225,12,225,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,60,-9,-9,-9,-9,1710,-9,-9,6,-9,-9,O,-9,-9,0.01026,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_33,33,2011,9,28,1653,-9,15,D,53.5035,3.8121,53.4935,3.8323,36F3,-9,31,V,606_33,1,1,R,-9,-9,4,1751,109,-9,-9,-9,-9,-9,-9,-9,-9,-9,134,4,-9,-9,-9,-9,-9,135,2,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,540,-9,-9,-9,-9,1751,-9,-9,6,-9,-9,O,-9,-9,0.010506,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_18,18,2011,9,20,1125,-9,15,D,53.5311,5.6763,53.5293,5.6508,36F5,-9,21,V,607_18,1,1,R,-9,-9,4,1692,74,-9,-9,-9,-9,-9,-9,-9,-9,-9,265,4,-9,-9,-9,-9,-9,225,12,225,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,600,-9,-9,-9,-9,1692,-9,-9,6,-9,-9,O,-9,-9,0.010152,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_17,17,2011,9,20,914,-9,15,D,53.6068,5.9640,53.6058,5.9376,36F5,-9,25,V,607_17,1,1,R,-9,-9,4,1742,88,-9,-9,-9,-9,-9,-9,-9,-9,-9,264,4,-9,-9,-9,-9,-9,225,12,225,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,480,-9,-9,-9,-9,1742,-9,-9,6,-9,-9,O,-9,-9,0.010452,20212210
